Name,Address,Phone,Website,Category,Price Level,Rating,Description,Image URLs
Omaha Public Library - Library Administration Building & Genealogy Room,"3020 South 84th Street, Omaha",(402) 444-4800,https://omahalibrary.org/,"library, point_of_interest, establishment",N/A,4.9,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3jueEbJG_vrZaTMNw7Dsd7QaxEBSzPoBPoWWZo1ni9LRpFTLAMiyYwhaTqfWsYOJ9MeulhQBb22Oh4w8W4BhjGNQXLyraTWh02qauPhbtdErsQI1tloWN2Nl4mA0y295jYJJKn5PHv0B_-xI9A6dj35Bj8pBM3A-2egVY8R0W4NWegC5XRALQ5KgHmEt6_qQT933z9_L3OQna_rl_lgXtikpRQUYZrm1UpXKnfuU_5xKHF6gJkbtDRnyh2bo4vUwz2ZpAt6ZC9b1bdKPbSNlsodO8vFqciEw_-NDmvokI0ucJoA-Bd0JY0PkRhfyM03UXJfXBcTkc&key=GOOGLE_API_KEY
Magnolia Hotel Omaha,"1615 Howard Street, Omaha",(402) 341-2500,https://magnoliahotels.com/omaha/?utm_source=local&utm_medium=organic&utm_campaign=gmb,"lodging, point_of_interest, establishment",N/A,4.2,"Refined hotel with polished rooms & suites, a restaurant, plus free Wi-Fi & airport shuttle service.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2gZa8tpYyLvLMB-BfAkxXCD09vHDVmg5QwvsM-jhjjW1Kf_Pw8mO64SS0r1L1sgJxga4W998LHOlh0PIj4tw-_VpZon3cGRReaau-mPKunfAkAzsi4aSPSpo7VS0UfVvOJoR2rWyT6b7Z19W3_17TL5bVKT4EfzDv1nnfS2pUlJ5BFhw1kv2ZB3pAyDqeUNqawPXg9S20hALD5BrjdV4tpaP4NQfWwZDvAb8fL_ycDBkTEMDaLadgn4lFDXw0Oompu_2kaJS0NMhPezg83qrXQ1sRN2Es1PTc0IxOqP6fu4jKEA9qFicnUIC3BtkuKONHFS3Lmz0o&key=GOOGLE_API_KEY
DoubleTree by Hilton Hotel Omaha Downtown,"1616 Dodge Street, Omaha",(402) 346-7600,https://www.hilton.com/en/hotels/omah-dt-doubletree-omaha-downtown/?SEO_id=GMB-AMER-DT-OMAHDT&y_source=1_MTM3MjYxOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,3.7,"Sophisticated rooms in a downtown hotel with an indoor pool, a restaurant & a free airport shuttle.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1GBmWVQQvW2zYIh4djAwWN9kiKOyUDW6qPfiS8POGnq74lxWDQSAjaicJD-UVU2crB04mMAJ-2p11wKwwfqfRWkHlcAyutM1WQV913K_RZhczEAuNUPfcAvv0_bDfIAAwvjPsKNbB2seWEA8MeZs7qvnEFOqYoi7pNqb1pCdhmqkZKSPum74w4NGuux9uVJmUmnjeNwka68AQFG3r6eNDazeuyTbi2ceR66Jobh3wIuxHF7Y1rg0t6hkSGz4s3Dj1c5U1xRKRGAdMeEvfk4SZPvfBOiVc8hDUZmcWPUaBhb8UiZa6xRM9V1VIOIe7U7K7tTxSHeP4&key=GOOGLE_API_KEY
Hilton Garden Inn Omaha Downtown/Old Market Area,"1005 Dodge Street, Omaha",(402) 341-4400,https://www.hilton.com/en/hotels/omadmgi-hilton-garden-inn-omaha-downtown-old-market-area/?SEO_id=GMB-AMER-GI-OMADMGI&y_source=1_MjA4MTc5My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,4.1,"Up-to-date lodging with a chophouse restaurant, business center, plus free WiFi & airport shuttle.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3JGeKoL9QHTZ6iyGOG9f4bItLAXtxB9VJLIQTn6JO9lDvg0ftdMrgwXCTDN1CDjggLCqowN2cL7aqFtI3iBHjNA38f40nuISjFMoHYITizRr9kuPhSr1COmpgSxjzw7-qc7PMQpbq9r1yj0CipwSsQpUru2G2IY_gaosrcObwvPqr4khvy9gL4YevuhfmnG8RE_fg_bplzygC1Tfxrbu-whhgtmN22PDR5KDuO65VPn-UYCG8f74Z-lwR3JCd5sgQYu6WPTAAS97OkULFGzAgpHvlXTi4-Ie7ssiOshbe49ekQU9fi5faePS_aZTiv8xk392Exur4&key=GOOGLE_API_KEY
Courtyard Omaha Downtown/Old Market Area,"101 South 10th Street, Omaha",(402) 346-2200,https://www.marriott.com/en-us/hotels/omacy-courtyard-omaha-downtown-old-market-area/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"lodging, point_of_interest, establishment",N/A,4.3,"Straightforward hotel with contemporary rooms & a restaurant, plus free airport shuttle & WiFi.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1dNNIH3ECh9DsO8Gp43a0G02XMac-iahjGrh4_qis7errwFaYzEn7ETiU8Ig_7bzHHrFKaEMk7J7WDSNR2eqnnXxSAA7emh5xR6eWT3ZYrePBiNwQTqXC4ty7C-7DRH7TE6nC94J3Ce6mnbzScqsh_tVSeR_KEUvIzO2sHPRt49Dzn5MAr3jG1H1YGx8-mQko1V9KcMOr_rQefW-nNZjkveYhGL7LME_nn0RGbIuwx3S8RP8dNM_CyDIGY2mkwnH0eK0dQOU1CKvjtWzH53p5P09WRg0dcZ-ICG43GjyhTM4TQCxSZFwcRYX12UJAbDGU43wmBHm8&key=GOOGLE_API_KEY
Hilton Omaha,"1001 Cass Street, Omaha",(402) 998-3400,https://www.hilton.com/en/hotels/omacvhh-hilton-omaha/?SEO_id=GMB-AMER-HH-OMACVHH&y_source=1_MTIyMDc2NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,4.2,"Modern hotel connected to a convention facility with a spa, a pool & an airport shuttle.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2iFaJOFmV6SnCmEA4cHzP1V0GiUCa8qJTHddjIj6p1QMNZ4PWdjSb5YJW-f6VtEmCKIBQwlin_-cumbzwoWJsum7NXZYZCms7tiAdnn3-BmmT08EczfsYIAo4GjZeBcaeiwf65hBo_0kt723lUIPlfwuZVra0-oOeEIwLd1kUQi9RTIZwKFAx9y13FGwTl0S6oC1F7EWcpnsL1Xm1757igoqgxSFCiSVIbHDbgCLYG0Xc4V1UNf3stM-j9eiKO33S7oBrupaIcxwjVKEyWlDOcTqNdofftZutU8PtvWfH2sIMrwogGm-YZ2dZzOUhL491-BJVET_Y&key=GOOGLE_API_KEY
Hotel Deco,"1504 Harney Street, Omaha",(402) 991-4981,http://www.omahahoteldeco.com/,"lodging, point_of_interest, establishment",N/A,4.1,"Upscale art deco hotel with chic rooms & Modern American dining, plus a lounge bar.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1qbFFXn272r0QAd4gvG2fYlYreQM7qawMC3kNDnHSIsPVQW540ta2EWrpYQIbmp-ExRWwCpDJ4dMUHi6ONZRE1pIkoC6ih27EAdC4werXrkcqVupn_i0OAOeImsAe8vLNkMV6vW8wrlPHRxSonkERqyRV8p8Qon1IZ2EEUyVMj8rjeIFGTx1dj6mFrVJAgNo37CTUUIsgDei9J3OMr0q5NsgJK_XUUzr2bhcxFL5tOsCL8eox_VLdmfmKNSdkp50Z1vKx81Ea8z0pM-3Xov6geGYaWdd15F8tfFQJn5X0y1kimhJEzPcKRNUfDFC95x6VE3hWGOdk&key=GOOGLE_API_KEY
Holiday Inn Omaha Downtown - Waterpark by IHG,"1420 Cuming Street, Omaha",(402) 341-0124,https://www.ihg.com/holidayinn/hotels/us/en/omaha/omafc/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-US-_-OMAFC,"lodging, point_of_interest, establishment",N/A,3.4,"Contemporary hotel with Wi-Fi access, plus a casual restaurant & an indoor water park.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0m7Gtk9oJd7GocN25JM1pnszNeHWwBvxzzpOYL5oBMrca8ibu0oQZmNdaRl-GW3yUsTdxeJ2muC2b6iIP-Y0ZmHCJp-daBgPehzxhQbdidBMVJMILuvrKUx6CfHu9waVUYVSHsmKgZm5zyBvQX7j7lGAF5h18uvg5L8YAtxpeTQtiqpFBj62lZjrUDD3c34GF_GTSgdju2y0KWfFKn2yonnV_djVRd9in8ZrUka4tvrWPsGI0pIUc6YYISUBZ4EO9dMNMjEUdYR3Y27FjBL7zBvzEMdnpx06aPzmSM3BYm7w7TreLrSRS_Y_sSIzu251jlQyw12xs&key=GOOGLE_API_KEY
Embassy Suites by Hilton Omaha Downtown Old Market,"555 South 10th Street, Omaha",(402) 346-9000,https://www.hilton.com/en/hotels/omadtes-embassy-suites-omaha-downtown-old-market/?SEO_id=GMB-AMER-ES-OMADTES&y_source=1_MTExMDAyMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,4.3,"Warmly furnished suites in a casual hotel with a restaurant, an atrium bar & an indoor pool.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1f3EuDRdFct3BkHX4Sg5gvNFAvw065zpz7iGbCrVn-IjmXMh_4WtSRz-WJBRvep6FNsyceOlzZ86h98xoyUDuX2LdgLWCi8ATJ00ciQcWppGFP1YyE7xic9GhSS5SLH5ChMyK7uMoWsmdoLcamJef7pMNZRSdeVRv2SWYRzUSYU-T-dZw6269cBho_PVYhWWEQ4pUnL_QiY5kwPkPrLnTdilzBwJy_vN3CULEZma4LphcB2eai5OthN8IBf2oxCZGXsgtUEAnQBF9DOt2N6_0yVmJYcGsh17wCHYXcKWn-ZsjEFWV1POd5NtKOfUv0vGwlUrfVqvc&key=GOOGLE_API_KEY
La Quinta Inn & Suites by Wyndham Omaha Airport Downtown,"1201 Avenue H, Carter Lake",(712) 847-2229,https://www.wyndhamhotels.com/laquinta/carter-lake-iowa/la-quinta-omaha-airport-downtown/overview?CID=LC:6ysy27krtpcrqev:01064&iata=00093796,"lodging, point_of_interest, establishment",N/A,3.5,"Casual lodging with an indoor pool, plus free continental breakfast & WiFi.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0aeDYB2StcN46BOaVorlG2ffQPgKjnyKkf6XYTZYc8mqqaXEjFXCiOic88IFjHIIr5Sl7jDuf7j92pyypApWnf0UhX850W8xV8eTUluMe8rRZKwBITp3z2lUM8r52hI7Y1XpQVu3owRwTUl7jPoMZ5PyPIXDevD5p_LaWxgovsAp5Gy3IETqBj2VVrtgAFlEUW2HJ5K7xgZkGvhyUydyNp_ShWMxGzshrFiBwuoj6iRvseMoV0DXvu5bEnlybrPp0J9pYBbKFSPLQ7BXncfmLryx64hEb6ksLF9NVojDpSk4moN3gqKeVkFr8pE84gJv8aNMwuz-Q&key=GOOGLE_API_KEY
"Holiday Inn Express & Suites Council Bluffs - Conv Ctr Area, an IHG Hotel","2211 South 32nd Street, Council Bluffs",(712) 352-1300,https://www.ihg.com/holidayinnexpress/hotels/us/en/council-bluffs/cbfaa/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-CBFAA,"lodging, point_of_interest, establishment",N/A,4.3,"Contemporary lodging with an indoor pool &  fitness center, plus free breakfast & WiFi.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ38QkzosiPHAM2ckUME6fpqm4VImGdouVkED_f7bTQhRlReVM8zyuw7uika9P96d3RCfIQed78nvjEDLM69DiDJjVmy-TanDvhd4HXqo4S-HgIUtoQKbL00QkjxivQrZY6ZPfr8XDs32p0IYcv49AiSciEgEqMmH-Kna5aJVx-iOR2gFmZSberPghc6AAHXSC4E9R9-a-DD6mr-wlXOg3dr70ZAxHcx_DfxXZ54dYtYg9bDBOnsROEHZmVbZhihBl2Br00Wtc1f34n_VX3MKpnZTTbVpJLdfmZ02o29V1z0X7YrCfjr-xruu4OGVWrh9GU5VJHtCFk&key=GOOGLE_API_KEY
Element Omaha Midtown Crossing,"3253 Dodge Street, Omaha",(402) 614-8080,https://www.marriott.com/en-us/hotels/omael-element-omaha-midtown-crossing/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"lodging, point_of_interest, establishment",N/A,4.2,"Upscale lodging offering modern rooms & suites with sleek kitchenettes, plus free breakfast & Wi-Fi.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0Rfiz4jgLlpSMMTa1N0mzHAD1QIGNm6PhoU-vHXSpEG_4bo-4HUDuUirn8WFwiP4FMylbnGE6F7gTSkMqn3f6No7Tcxz9WVWdUcNQ1uLV8zbDMT_HGVCyKqn4fOBRNNIA5CinyWPsFPGigj6vi8mdtNwV0NMf3K4FLyJUHa34cmtcuAvVA_zv51CuMODBwuuHhYhUGES0irpBrIqbXavxsEi2yhJfdtoJiCngJxJHcjuk3jemZ6dJPU8psFwp3sTvU55v2xZVaHS3jgLHlXoNYFoHswOQq3Cm__TBaw_yQE1ikhy55Rrkx18dxYavIkPWb0M0EW8A&key=GOOGLE_API_KEY
Sonesta ES Suites Omaha,"6990 Dodge Street, Omaha",(402) 553-8898,https://www.sonesta.com/sonesta-es-suites/ne/omaha/sonesta-es-suites-omaha,"lodging, point_of_interest, establishment",N/A,4.1,"Contemporary all-suite hotel featuring an outdoor pool & a BBQ area, plus free breakfast & parking.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3yJEFgJwBrsrzxZo5nAS1Bl2DCxghO2JXMwHQixB7BqWYlGEZX_dDij_Z0wndrymOhc2vuxilQoWO_p_0wd-OSEivb-YM5a2XYHzxTrW0gTgkvoYOBvK1sN-lYS2IPbXaMX0l-dUgCdyox6xxwXmZ7ZWHFCQosLN456V6CeXFwTrjqndVkn-g5UvjZLqTvBqZU3GBYtGmS-5SVr239b6F06gkAl-XHXYGjhCfP8XszJG__rX2eJLIiXUIdg3id4xeCX9BSQPb2QdohKuhCimJr_7LoKDbVBf7d24Ya1c0abt93bt7P4xf-vT_vhbg6hU40T_dWT54&key=GOOGLE_API_KEY
Homewood Suites by Hilton Omaha-Downtown,"1314 Cuming Street, Omaha",(402) 345-5100,https://www.hilton.com/en/hotels/omahwhw-homewood-suites-omaha-downtown/?SEO_id=GMB-AMER-HG-OMAHWHW&y_source=1_MjA4MjI3MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,4.1,"Traditional extended-stay hotel with free breakfast & evening socials, plus an indoor pool & a gym.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0NKnrDim1Gdo5i98z1usG0PNjCLFQaD6d1cnCP08_c2DouyRx5l1wvl8LK63-ZsL_r29S3WUaKoeSCERc0BwWzdQQ49W4rxjkN9JhgnaHTk5aU_VdJH8X_A3jT7gkN3T2xgktkIdN0omxeLM0yxPjqs0LIEa2ZzhgAeKvcnhfnyruVvnYxgp57qhF8TlDb_lST4njRFedq_VZReTpkmHn6CPnjJBDFl8EqiPbLlgJBXCR_1_OU4JXkB_WyTBdG-8fXBmBtm98jZJPaKJmdIokBhCViSrLTeHCLgF9WpPlgSn1J3t9QbfbsdFdWThX0f3JjY-pwJDk&key=GOOGLE_API_KEY
Hampton Inn Council Bluffs,"2204 River Road, Council Bluffs",(712) 328-2500,https://www.hilton.com/en/hotels/omacbhx-hampton-council-bluffs/?SEO_id=GMB-AMER-HX-OMACBHX&y_source=1_MjA4MzExOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,4.2,"Cozy rooms in a casual hotel offering an indoor pool & a gym, plus free parking & hot breakfast.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3zO23xuG-ivhA0sAFeOEZGjcrwBtWlQkaPZehy538xYZSSWRFkR7RW-paLcnLM4vtX0YX32ls2dzZd4PxIKtXc_ZxEHHsa23hz4hgT7hElE-iOYcw48ajysMYLkhpy5nDsjd6pIVoeusoYvfMhTn4Rf7aTtpBo6bbBXE2lulAmNKTTkny1c0XedGRft0uFZ00WWGrWaUc9LTouTPD7JhZBaphtKFMLm31ieR7DWe1KqEIEpaM1jhFQH7QGndEbT1-EAZtQj32Qey12JHnyvx3pqgQ0O96hlLMpngyOTO8v1FLJRbgNAbj8Nua6V5ArlWRVJko_wl4&key=GOOGLE_API_KEY
Harrah's Council Bluffs Hotel and Casino,"One Harrah's Boulevard, Council Bluffs",(712) 329-6000,https://www.caesars.com/harrahs-council-bluffs?utm_campaign=gmb&utm_source=google&utm_medium=local&utm_term=COU&utm_content=hotel&y_source=1_NDM2NjgwNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,3.9,"Unassuming rooms in a riverside pick with a casino, 3 restaurants, 2 lounges & a gift shop.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0fmywjTnjiLcu_3Efo6ab9Kv4d41GdeifLHaOetg60GgP7FODcDK3eb-r12-McqYCFIqMBZsBVFDYcQsXZjuQxPEhZSdHn72j2aGpyh7v3qLFiF3rOZgsHROyoysjwQkhct1KYD0nzzTMLueee_t1X6BgVBJAtf83k5N_jDtnVfEQGWEpGfIUZKjYFLurDGkG11EyWxAMgO2XSOVpxTBLV2xkrHaMyiPvHMmbv3ZKYlNO5RWiaK-W9KyBDqCpMuQUI66DU0LmM8RpllNxo2Xxwaif7eaGYQJbI-JfeZeNPUpoGGYZ50oeIyQDxBiXZ-RKNhuMBvrQ&key=GOOGLE_API_KEY
Fairfield Inn & Suites Omaha Downtown,"1501 Nicholas Street, Omaha",(402) 280-1516,https://www.marriott.com/en-us/hotels/omafd-fairfield-inn-and-suites-omaha-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"lodging, point_of_interest, establishment",N/A,4.2,"Bright hotel with an indoor pool & fitness facilities, plus free Wi-Fi, parking & hot breakfast.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0kvaa2wQ5BtPl7PoEAdti5P_HhH_xJAbKELW7MppDjY8eec__IfIwHgVGapxTVUYujUlz__A_23EE0Z9IlJoPvnwAdhkH1KuCtVQccyHBqXC2dZ9YE4P4Nt8JFmKpVxDESCkkIAm0tK-eDCVmcsv4AFGbcGpfrVUA7_RHPAdxTFpxZw21GUPimIewr2cHfAYcxGWDtIRq1EK48LQcD2T7Ffan64NqJnjLUjGEg3AQAIwIBDeGffwRPEF63oIhZiztsbQv2NfplmZzZ4UPPxRYWMeesMhTp7X5YqyvqpmqpuAX4R7zVWZBAZVnHmpV2kkMnJ3KR&key=GOOGLE_API_KEY
Hampton Inn & Suites Omaha-Downtown,"1212 Cuming Street, Omaha",(402) 345-5500,https://www.hilton.com/en/hotels/omadnhx-hampton-suites-omaha-downtown/?SEO_id=GMB-AMER-HX-OMADNHX&y_source=1_MjA4MjE2OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment",N/A,4,"Modern lodging with free hot breakfast, Wi-Fi & shuttle service, plus an indoor heated pool.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1ZAK9U-mRjQ8gESErtiwHHhwM8qRa8ZUigTJQYFtLWK6KSE2NuvQb_d4m-iaVPkeY3X9py6yxTkOfSJG2JotMhALjks8IXbuCRPV0PSB5Xs-LDgU8sDNsscANAIzQ-BY1Vh10fyzHgjg9XeWClmfixnY90NaoWK-leDKoXMp7ZT7nM81oo63udQPP0PkehFIkQ-jt5FcnuheWSOBSUd_2wDvb6N5YtgXFr5oAC6vh01MRbQyJ5hyUyl-iBfuu_oqmfeYFbn76CbnslmnDTdk4ykLLX7szg0MGCrxhJ7-GbaCWa1vp9iZTRWX-BLETX2QLrUZuWq7I&key=GOOGLE_API_KEY
CHI Health Center,"455 North 10th Street, Omaha",(402) 341-1500,http://www.chihealthcenteromaha.com/,"point_of_interest, establishment",N/A,4.4,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0ssxWtti-1sN62wFtZg1rA4h-rhhIPcDr6LOebApo-noG4FKs9A7iyFIpapffDuxBtrgs8vn06IonRqVIHgNntTGtW9WAS_v9Y5NO74felAPZqhqoU1ImXUoV4CU_EYhKkT6M-P38sxN_PpxqVKahmPlJUWK9xklcZw9_pEscggIIrmVFwveME7xHYxTjhybUDyhFkgLSGlrIw2I7GhXExK5u4jkcpcMS3isGR14yVw9ezwmRXBq67yKX5Ohsmz0rTSZo-0xcyQueNZ_OdFqZoWEplISTdgbUCSDGNL5TTcdfwmWJ-9bmuNdYFinltHkwEOImrZGk&key=GOOGLE_API_KEY
Comfort Inn & Suites Omaha Central,"7007 Grover Street, Omaha",(531) 213-4085,https://www.choicehotels.com/nebraska/omaha/comfort-inn-hotels/ne090?mc=llgoxxpx,"lodging, point_of_interest, establishment",N/A,3.6,"Hotel with free hot breakfast & WiFi, plus an indoor pool, restaurant & tiki bar.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ30ZCKD4mL4KVNmchP0o_12b4j8Mdt0uHE6mVhM13R-kMSPRFrJjXiQ2vWOkmdpWD_8oGdCm7NI_9MDYfqkHyjShcR-YfZ8ejzXaQjmmDWzByEcig-Du183RH6G1GtIrlz5NRBgLgDi-BytCKX_nyX0Yp2qL07ZQSKLIzMOdYlMdo7xkgUfh9PBEK4WklN4vhwmIGUZfW1rf5HqZVwof013ncFqtlX1YHfetEexUafjaFuwQfgDrbLfBQBWzNOCIkXWH1y9JXzz6xL1XAE_-FNey34e22mH9JudfmJhIBlcnREwqizfdhH3QfzPIjEYVSgslj_UvKo&key=GOOGLE_API_KEY
Courtyard Omaha Aksarben Village,"1625 South 67th Street, Omaha",(402) 951-4300,https://www.marriott.com/en-us/hotels/omawt-courtyard-omaha-aksarben-village/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"lodging, point_of_interest, establishment",N/A,4.3,"Modern hotel offering contemporary rooms & an outdoor courtyard with a fire pit, plus free WiFi.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3EHFKBXvx3sAkloEqtkAXoUDypcWtCgVYifHOcGhMGE8jkJcjVtipoRv3BC-84l3-z0VLK4CwJgixux6HPp7Pya3M9SwGWeNp1uQfI03YhjWUyd3dspgT1W06P5ngUyv-erk3_4T54WrM3Dxy7VpZvIwSzKuUJhmaXJudgzkR0dfpaf4VZ9Zi8_VM6duXvvwKY6HsKvcEQ0xFvK28Y_cMTz5zzWcgrtk3pBAZBzUClQUQ03wN_89AffguYldkX_NleZijGJ4WY8uwImT6T69eUhKAcb8PvoPU52iWnito7prANYw9CHdASK5agZoYnc51x7Vyg2Qw&key=GOOGLE_API_KEY
"SpringHill Suites Omaha East/Council Bluffs, IA","3216 Plaza View Drive, Council Bluffs",(712) 256-6500,https://www.marriott.com/en-us/hotels/omash-springhill-suites-omaha-east-council-bluffs-ia/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"lodging, point_of_interest, establishment",N/A,4.2,"Understated all-suite hotel offering free Wi-Fi, breakfast & parking, plus an indoor pool & a bar.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0JlcTD0Ybbs_N7T2KYahpqxdI-gSEK6Cgu150afInx9ASEAkdE4vcU0P7Bh1D3gyAEeRxXXWdmbJRHZcDMSLt_b2IkGfIDvCgNJo1KF9ZF_ZRmBVHl1QGQo7Os7XuTrnMqp9zwefjJZTLkwE7p3xX0nvbxzLdKubYVBbSrK3b3nTT7iyQcyB9N4x77hQnk1OrcVBac2masae3d0daQ3K3DvFXNzJ-kxPkC_-hO8Z5AGUT_04JhrMuxB61yCMTGBkTM7Fl-Re7rxhmp2L9A2rqw8kjfA0Bf8SOce334PYpY1UCUB8m7s0kq7neBKtD_FDvLWpxqsfI&key=GOOGLE_API_KEY
Comfort Suites Omaha East-Council Bluffs,"1801 South 35th Street, Council Bluffs",(712) 423-4017,https://www.choicehotels.com/iowa/council-bluffs/comfort-suites-hotels/ia056?mc=llgoxxpx,"lodging, point_of_interest, establishment",N/A,3.5,"Down-to-earth lodging offering classic suites & an indoor pool, plus free Wi-Fi & hot breakfast.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3Bv8HTesDXSBDXGV1IhLdnleQ4HRnH8iAQvif1t_PA8k8pNRvEojXP9rsE1vz9pP7w7hzSMxpirN63yc7xBV88lkPmnlTOTvfwHC0Zo7X08iEvCAKx7liHjEiZURRzDfvEcBgSakfYqv5AdS9SbFscGRfIsa05dF80nuR2f0njyw8KlMR199vDZIozXoLHFHjyCbHi_jLRVP_zElTq56SXg_PH5NQaSoO-iDPduFHi7if9AaM49Fx7gvfCGx-ujJoIjIcxh58IyOS6xyzz5EF4UhiaaSlQo84v3z5zS24jeNWrJT2yZfBQb-sWfDfT0eKmg8PXNYc&key=GOOGLE_API_KEY
"Fairfield Inn & Suites Omaha East/Council Bluffs, IA","520 30th Avenue, Council Bluffs",(712) 366-1330,https://www.marriott.com/en-us/hotels/omacb-fairfield-inn-and-suites-omaha-east-council-bluffs-ia/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"lodging, point_of_interest, establishment",N/A,4,"Unfussy hotel featuring an indoor pool & a gym, plus complimentary breakfast, Wi-Fi & parking.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0gjiYIAEFWLRoebNvtEcyiHEIwiO3iLjbXZbO9z0-cZ0pkTNw98R1WYFBR7KtQozHg27ZFXQor2GIB34TNIHmJli32A7LKL1otmUngTExZRhC0AgthMbdF33EUQMnA5stZzZj2KpVnPQ-d6sgfnGQJjn-iu8Il--Np0CzVT_2mw44vRBLSr5Qu1eDOt2LdEARyvwb7djHWcIXj1DELFFMN_i63mkEsONSD63O_mI8fP5g13oODnYb0RpdRh-Y0opomEUFWUJq3SwhliNjS0tzMstPpY3FKvypM7_1Q0ezl1qjhOP5cQHxfQMcJwfT25s_Kh2fRxgA&key=GOOGLE_API_KEY
Creighton University,"2500 California Plaza, Omaha",(402) 280-2700,https://www.creighton.edu/,"university, health, point_of_interest, establishment",N/A,4.3,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0y5A0NphWvpm9N4scr42spxG-NQZwnIOzIAsvDQo8ncmQ7gmoLpIX8HQwOCt2VHpcfHRCupWvHxsZ7n8JEuQg8W8LUefDRXEb8_EKEAdb1MHMRSlMDP3jRRSAcwymSO6SF71VxeraMR5S5ygd_GC0MYD6rGpSga-9KRzmNzg5fhupNXH9wg_pf__y-_mtE-jF4ttcYlASAHXI5Em7tge9DLHEeOut5qEWXKhrpPhFQk_Xk1Dubu44Dh6yDgERU0k80btXI_yJMgBDOZQXueDEdtrsZPy2UXL1-EqVOP4_F7Ra0RAyopltEVgMFZ5Q4TSfexhVCl2g&key=GOOGLE_API_KEY
