Name,Address,Phone,Website,Category,Price Level,Rating,Description,Image URLs
Starbucks,"3316 Farnam Street, Omaha",(402) 351-4302,https://www.starbucks.com/store-locator/store/6818,"cafe, store, food, point_of_interest, establishment",2,4.1,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2ZkLlbUMYQXJjBXW2alLWaed6HwT9KeW76mHAW2vv2dSUyrpC2dhqOhVaV6iYMbpre4tLxRypWJhrNlBIbvIp2UU7zucpdxQ3Ht9ZO3918kIrd0VVewubcWOAyDB8oGT_DQ-3IOR3av98Bxe42I2US-OBbnU_nRxx3p5yrjfZVaYL63gqvvkNJiCRt5hCBMWtSYYR32Y2VflReySu-zihtpLe7WvPVXeKOngayOQxdlUDNsgrcjn9g99-bKIK68dKm3WDL21oWjbuFDYjGePJmmqGrHX9F9UGszLGUSg9iIKc_k5BxxXGOGkjdveZkyHUktLjAlp2dmdhaodCKinQwRR3HevECqOK_ccuru6ZUjCg253N-qahVP6Zvsaqc9dj6EwCXiCYKIqQBoPxG3_K3lyeK-lyu33yvlsoYYDhj140yINepPSv1qbTJTx7gEdmGJ5seCkwoFTi07kvjGblQ-rgSvBYbfr0dbTyylUOxTzcbBv6k9rn787jyF-rFcY--2ccY3fwhIdvszauikoEC_ihkMfRrp1w3ELgeOFhfV4EC6GgH7UrL_GBTuC62UFwv_-8qdNlCR0CmHgAWcf7EP_zIhEG5gKNlEupq1DWwOt10_foV7hc-FseEyYGjRkOLjw&key=GOOGLE_API_KEY
Walmart Supercenter,"1606 South 72nd Street, Omaha",(402) 393-9560,https://www.walmart.com/store/4358-omaha-ne/,"department_store, hardware_store, bakery, grocery_or_supermarket, furniture_store, home_goods_store, clothing_store, electronics_store, store, food, point_of_interest, establishment",1,3.8,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3TLf-1nZ6YaWNUXtDC-bWmbwoZOhH0oDTgH1VUIVPdR3-0KprmCxyXHj_y4FYcj15LCcMPcF26wPB4bfEfvexvHGohUG7Pm0_jAmFR2x2DSUy-KHdD1fgHNva4AOeO1Xte5ffYcA2IZKsA_72XiSa6ZtU7S5QfU50j4Xq6XpNKPfOWHq0A0njpZg4Y-U021ylQ4CMWyXzoR7jLg3BLcKfLZik0zjYT8EnRdsu2Znh_nMd08zRQ4wYHquJEJbEwTlRqrW9K0Oy-5kzJxFdZXMyquBdI6Ip1hvaTBIUcGxtbtQW2pLZt1f-sF2UTD0n9c37Aky4bJLQ&key=GOOGLE_API_KEY
Baker's,"888 South Saddle Creek Road, Omaha",(402) 551-0613,https://www.bakersplus.com/stores/grocery/ne/omaha/saddlecreek/615/00319?cid=loc_61500319_gmb,"grocery_or_supermarket, florist, bakery, liquor_store, health, store, food, point_of_interest, establishment",N/A,4.1,"Supermarket chain offering standard departments such as meat, dairy, bakery & deli.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3cA3v_RmZZhiJE2qRnBvxnVZc0nqetcg1HYWpR7L2qNA43jMs4U2u1FWnqc264CIkh1kcNCzFb2G8tcE2MBDJQ6Xw8vb-AoZwiVo60pp2-ZIViY6-0-VIDpMW4mMHoxxBXuxnT0cg8ATPzvILnhYPxlwBU_2dYE34EKxEWZPflF983y78faQsaAuaXw4-78nYQ9og70ohnbL60fyanCWUs_MwYh5UBS3Udbnm-pcZO-q1jek6nHfUqDL5TdyZHLHMPRZmSVwBCybiQTA6ivKpkXb1MPR8g10sHegMnfNoIOeOgCKIqcySAElQRdlS3UptJJkwODE40JYcxDoUeQiT-DM0FcnLn_gXOAbUoaq4WJuuKmFsB82eejJavDqc6famb1rUtGGXOS5eLoIB-_am22zrCfO4erF2uAQYEJ78ylXjwDIDnQ2SYeDLnb-WtL2yivHvvsd4FZtwMsvH9ehVnqw1o8gbWK7fMy5emDcaNm5-JrWFV9loScLWS0AQzwnDn1kU2ytRiw9YC8cBPqQlfVMhoXoEG0WNl0Qu4cK5MJoj6ebo5L-Ht6GkCnYjRduHXEus5Qr_ZxYORxtoC2uRAiAK20E3T2Uh52rZtFTObXg6m8m8i5SAj_1oIQSlXVXdP37L9&key=GOOGLE_API_KEY
Walmart Supercenter,"3201 Manawa Centre Drive, Council Bluffs",(712) 366-3326,https://www.walmart.com/store/1965-council-bluffs-ia/,"department_store, hardware_store, bakery, grocery_or_supermarket, furniture_store, home_goods_store, clothing_store, electronics_store, store, food, point_of_interest, establishment",1,3.8,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ09sXy1QH40EwTnuJVHUjv22RsAxKIqkSt89zhrzhDfv8dgJ3n-0eBk3LJXZl4YBTDOEP-WG_0tqgHiAU-2iGj7AKkWKaCE427Eldv4JNOwgdeXzv-e_EejV8VPR3C6gDwnTSFMUURMWZruq9AR-0bta2JahguMMsvDIyA6w28JAuw9DD9L-Bist7wEJQEZqAEwBZbFRYsLAbm9tnpNod8kpNC6vyaLmLIdklQakUIrpAw2b3FAD3L4sP1EV51fLnPo5DUBbBvbW7PbafGc_n9etzZJuaLcYb3OrdcOnp_yTP5mJ-GmRxhs1bfz2qqr2c8HyQd2vew&key=GOOGLE_API_KEY
Hy-Vee Grocery Store,"2323 West Broadway, Council Bluffs",(712) 328-9792,https://www.hy-vee.com/stores/detail.aspx?s=40&utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"grocery_or_supermarket, bakery, supermarket, health, store, food, point_of_interest, establishment",2,4.3,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0aN-0zDtseNAvupz4NyNZfpfB-QvYqN_heaNfn1HzlxUnUAlImWwxnTwDdB-7GRaqIrc3FRbLoOFrIA2qnQg5UNlSxycFnPGWi2IB4g0oryMJrdlH4uzlg-eByS18N-U0mdMl1d8IoDtybs4kVsCyUxpv2orJLIWJq86DyxEz7GH1aFgDas8Sv9tO74TQBpnFyGRkK2Dd-KtzOewrcyB8ULdXtsKaBTNIu3JUsanx2uR_HgV2fpmWcJ4rqRhCd4P5j0k4feGsv6B81X6CgksARYO1KqYtxgXUtaZFnUQdI9YjIYovQeTqcv1ggqNHW_wDlzkZQUFe1ZtLGo-01iZvTG5fhgLH3IK7iC2P5oFRdNJ8bc_8ff7NRu2czvWrYLNEaUUyM1UreQFaQdmkyLzUygoQ1-a-5N-l3grOksbSHkYNqemLm7DyyiAogX1gZtSmu0Q6C-MuH4EBx4dCGFlQlnsGl2Fs-0urIXK3sOTMpVih6De1d_c8jsLNWah6R0rcJ3S93ofZqSL1offr3zcF8MtRtD0dAykGMJ0GUiR4LCIWhR6XcMZbKswujYn0eibqGGDuh16XZoWncwlzpks6-TgmbHCzMjztZ9mnVovoRAiIaLI_ElM5LpC2x5ltGC-oQYI55&key=GOOGLE_API_KEY
Nicola's Italian Wine & Fare,"521 South 13th Street, Omaha",(402) 345-8466,http://www.nicolasomaha.com/,"bakery, bar, store, restaurant, food, point_of_interest, establishment",2,4.5,"Laid-back osteria featuring familiar pasta, meat & fish dishes plus a spacious outdoor garden.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0HdHI18hQ1c_IYMzV0vOH9u1Bn-PNXtKWMWmV6oaDmBgMdkoi6_a6t4Ua3cB4GqD2ThjX-F6AlAePhNPT-VvVZ1zO7-4oaM0HlcBRKffPjrTSmJPjWTxeh7XDRGaQU53zE9rywF89RaCF9bcOECyODUOOMK8hD_5RnfgilzhlS7ThRZbUdYa1Q1L2iN9jG1X_sZhMS2lBYs_m1-WsTX-YKDDXacQcSm7aH1AZRUkc25dBdVVIXkv56At10YGMMTaD9Tn2f7d2Hk8XriZqY8KNUJ2zJTXr7p0Ufr5b2qk-D82CicSLQexQ_vgHZLbnaUfA5L1fs37lkblOlcV1HD7iB7xPUlMcHkgKP4oE44ERfc1xUzLRR0Cyrjb8fkv_VKU8jYmXykPmQuiSO6RNaVrHUsDN7DvpLETy-YdV3r69YFhsWrq60mu-2kxvEWTqmmt7Vi3uwLYsEfX4mSR4ZsTWi6wrnXmuFSoAcT5eVbWJNA5LCQup0zgpoEWKn_jkniVCm2-QZHhdO0a-ZmMy_XRB-lN19xnokFygeWazgFImTfQerorYa4Kvctuzej22hx6w1N_sh4hhBq0ggLS8yuWSQrusZjF8SiJ0HD-mJOYEvipALfeebZLPMp-z-RuPcTcBjPA&key=GOOGLE_API_KEY
Orsi's Italian Bakery & Pizzeria,"621 Pacific Street, Omaha",(402) 345-3438,https://orsibakery.com/,"meal_takeaway, bakery, grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",2,4.8,"Long-running Italian throwback offering specialty foodstuffs, baked goods & pizza in casual digs.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0UdSQUV4m0I45OveiAuyiDQ0rRfgt-5cb7K6lJ5NOVtiqLzZsnhz0KelzWidCC_ePNB-eVaxW3401jb4rAgj6YX-kqNhjcPPyhAR1rSOfZE_3hB8-zDZU4FgmRpjVQTh6J_a594r2B4Qzidjecipg3rX3SS4hQVhnFrx4uNQyE6odIr-1JGDyluz1ivAlc-axlb8ubglqlQbj8RgAlqePC_1rMAygeBHMx7SIxN-rrK4MJITeVXGrTtVpAeYmGtkdmsM-G8XPCjHR_rOT04r4m1RFFcEw9tSTMdKv4gbKQiKeP8jJPeK7Rq24r8O3Kyz6ZblxTJm6vjb7i3F-crw6uGZ7FDaAJVFDECy-CkFEABGTNm8TEgxCG4nJ6Y5UUk3aItAIqcHVSlZZ3lkrHEZkABcx8zwbjDX85Z-sFd8JbiBmZBwHlo9Stu6HtOaYveipWji2aFpCLdevOuKu1gtDN8_pb_g7YMce0otpVpSD6fEn7DsTXsxqAWQpLEUAR22U9oo4GbduCvatQs3F2IPY5MzpjBiaYe5H9PF2nP1mVXcKim88tug33s1izurSwFeNvURKMieVPrC8067cmmKsHNt0wHYCfu1wUf4xFdNkrN-3r4AiQpUEWWHA85VojhdV4lW6b&key=GOOGLE_API_KEY
Baker's,"4405 North 72nd Street, Omaha",(402) 571-3057,https://www.bakersplus.com/stores/grocery/ne/omaha/benson-plaza-bakers/615/00301?cid=loc_61500301_gmb,"grocery_or_supermarket, florist, bakery, liquor_store, health, store, food, point_of_interest, establishment",N/A,4,"Supermarket chain offering standard departments such as meat, dairy, bakery & deli.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3GmuRdNiYYmuUJ0GSNJXhSwNx82zXMBMXC_g5-xl91MxNjZQMIbGIhtlurWjB51H-KKXY85UWFnevUt4w1bIGYf4ASyoipFF1CTaOgaBVQxoFhiaPV9JujjepLLdny1_F8iYLIynzU6mrTddltxqpIcEHH9r2oY3DBcFi0Fx4BJ4qNgggb97fFQQcMKCbPdxwDAnwes31VWkqLlu19Iv_Vd4xUMJr-8AD5A_k8KS9LJpTHpz7sJDpKFY-AWaUq_fTOXKtQI1i7IYfe3WWMX3pQOQjR0H0p3P0M93wr5AjabwFbB3GHRGuAT6eBs8PEVvJ_rCMKVhY&key=GOOGLE_API_KEY
Krispy Kreme,"707 South 72nd Street, Omaha",(402) 932-5581,https://site.krispykreme.com/ne/omaha/707-s-72nd-st?y_source=1_MTE4OTc5MjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"bakery, cafe, store, restaurant, food, point_of_interest, establishment",1,4.1,"Longtime chain serving a variety of donut flavors & shapes, plus coffee & frozen drinks.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1QBIJ_2gTwPDJx8grTGHGGZzT8FieyVFeSNdGaYEoCtXWUDpCEGcSnW7WvKGEsebQTNYaC44lMG0OM7wTrK-iFVZzcIphOsPtzFIpGhKqsrzDwSZAqAJbfVui2uFIHD8Q874XqK2GMEt6vyVNa64Zk8koJWZ0BC_kumvG8a-D5fdzf1RxwOFum5zVp6-f9PSwTPGsb6rnd_UXDkyqACPqL9ZMDaagcO4DKepyf8l3YsLFnOxBD6-nkjq4AzyIyg-UChjs1GuESIokjsY7ZaE1wj_WomcjBopPn0t6fW9yu3YZXWwfABijRMhTb4ErV0uOJ7xlhczdz-vOOjVAjUR9phorRRQzxiiaL8PWvaPxjVwkSSJhNov5IWlZlWUaqwjZGQ_3QTnsN-Ym3foJfcOyFr995Im8yHmkIbIOHX5En9G-3sx2y-nvv8N3Cht4Zymj7bpuE7nqFw9QOJOSsENKC7tr-rPvisrUuY0_hztuCqXq5nS300l8X1I77IG5L_50DNgHo8mHm9qO-KOpcYENYKFCLABCrb0Sf6hZrfdgfiXFo8XnuzT4ff3G1yKQWqOQlSLDE5KIpWqXvgZOjHPLl-VlDCovuvWxwuUVpAjd0BbC07BBhyTksJhscGhyHPddW4w&key=GOOGLE_API_KEY
Sam's Club,"3221 Manawa Centre Drive, Council Bluffs",(712) 366-0130,https://www.samsclub.com/club/council-bluffs-ia-sams-club/6472,"bakery, electronics_store, liquor_store, store, food, point_of_interest, establishment",1,4.3,"Membership-only warehouse chain selling a variety of bulk grocery items, electronics & home goods.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ17K5AlQ6Gs70nJg7atqn7zF4EJlKhYyhjd0OQRhjF2XRm0qf0HDgUxEJ8m_ifqvaqxY8yoacFwdZvfl3tPUzAE9sHmzrqr11A2AzNn0L0zcCl7sIUBgAmhhMXlvkUEdoi0Jot90AfjVC-z_XZgc6-OPQ1ln8Ch3XDLDVwa_AJEKtXqX_lqweGB0SZpAH00CTR8vJgNwD166c-yxfLuY6Ho4hmSMvUGewSJzTdi-lVx2UqOvAHArdNeKqubhQmpPmK5qa3I5dS7vHDvgyZjdpALPvP7YECPjYn_Y52iY9Y9rousHe2_Gu_DW8hEIlIT3oouKHbt9WiDxXtWiB8EPcF9RS1JRFxBoz_NIatLfKHUlnprI3-D-z8nMI2TliHkF8aZusUTpMytCRXSD5pk6nYxznKC9g9yQfmSpSzfKvJ2WT2KUKvNZU0dHzZdEH_OAA2BdWJjdh57w0-AIFZViQkO-t-TVUJmVFfcB-rLenkT61845kAMFVkHd_gZGDLHOayyzZGARYuWcNYOKA_qCN1B40cZCh04vx4RfHaCkayhh7j5exgW8dxkNqsNT79kQiLnueLbIZANhbokVTQUv83g6kt3IdX03F6C2GdluITUH_QeX3UZ8A2zwqLCVox_ScUFfHvi&key=GOOGLE_API_KEY
Panera Bread,"344 North Saddle Creek Road, Omaha",(402) 505-3500,https://www.panerabread.com/en-us/cafe/locations/ne/omaha/344-n-saddle-creek-rd?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=601211&utm_content=main,"cafe, meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",2,3.7,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2GobpaBjy1YlSqGYiW70SoP-ILACzmf0NrNtuuWZkPEOiKa4sabjjLFLJvHQoweLjh2zlRQ7qF-_3VUiwp-NDQTTIDJtGNScM3TWnuIGYrOSJzeo6Gb-Y-E91GghWgRhB3n2R0WIEEEtzwVUoFegEWEvzzq8ulLvEiLu_sjurTa3R42J56PCuFbs6Eu0N1e_Cx7kgbZxG9VSJQ15TiOIQwzWpJsyoXS7P6JnqvSfJL7zzg0YZKDLngeceKc7JjqwCIm7iaIMQ7FKot0zQlc7CnC-Fztt-5VrVDw16Hl2EoxPQVMUfLCrpkFLQskYlc2nbdic5Ug9Ken6MT2reypuNFyK5NUILM50bekT0AYG60RwFEJ-sK_TDX-hlYMveW5jEmSuvZcT08rSONALELrgL-MtVu_3eEE1R-4QWkvENYj8ITlB96hfWEVShjPpANfn7h7WadIOE6Ki3IM_-vOrYt1dmfHsAq1WegpGJ7XPSoASWWcB1QxglqRv8Nj8xXaqeagXMcmOM50YcUF4Qf0xjwR4ABn5KtFmps2n8SqQ0bTfrzwZ6L6dCQXbfRTAIUxfh_iFO7HWH-4mCQLzajPzMTCuwDn9E5BEB1QqY9q-j71C1g5b6tHYT1DkdxzGYvXNYn47xL&key=GOOGLE_API_KEY
Jacobo's Grocery,"4621 South 24th Street, Omaha",(402) 733-9009,https://www.jacobos.com/,"bakery, supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",N/A,4.5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0unEGYm8TnGrP8q07y2id3_6_m762uAI62yGHTi4CDmge44Bongstn8VFjDucESdXcDbkfB9FG3eJsWwWZJh4IZHd6OP7-rU04LwGV0bf_7kaAFrZM2yt5zyNmy_OJkYu-xhZVj7lfSnhLRxe-CGmIXSDGgxtGgv-631geLojB8xyXF2SaJI0fmWreE-iS20U-0Vycyw4KvJYsrgxkJcmjJI4IEAk8Djv0Y4qZS9NjH1fnZLdDSyqx7Qfi8ZQODnOVPA6RoIS_gR5M7Hrfc4dPFtB2yS-BFxbMcr5xqVHITacAo2Z_O2Cju4JldTLK37nWpJXxBm5Kc0vNwpdijPJs4oR6iigf2F1yZbR8BMZvyr3N4-JMxiiKxLSlxlJTI6BjAc4uNeAd_YNJflIu7GLPhe4aNoBdVTHGaJCRthekatxIb0yJ6pxfhLgL2SdCIH0thyZ0zf7gStnM3bvvdWcBhu6q2M9GTwSn19EvItihXiCriF70aE_5LkXZ_Mc0ApqKnTVV5ZnAs4uDDBzmRA6Y_-T9EWEpM4TNLDGvgOb7V4e5l6-k9s97XOo5ijdPn5O9kVuC_DmUmEVXl3LPCTUc1JgXoFURIftdD4wXNFZGCHjcaWetGY1t6-u4DKqZIUHuXdIk&key=GOOGLE_API_KEY
Eileen's Colossal Cookies,"1024 South 74th Plaza, Omaha",(402) 932-3262,http://www.eileenscookiesomaha.com/,"bakery, store, food, point_of_interest, establishment",1,4.5,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ3I1RN87w8gCUMM_CNjdiL1AN27726ZLH0jXR1Esvt3p0qlYiMuE7pgD5P4ZagGg3lh3O5fLiToWQecAoTLxutRUl7ThJ8h1CO4JYsk55u5-ZjynG7lQWr7zGhe-k0Zsf_jhV1ufuze9f2xxk3PNctd4HRXHcelUoR309WU6NXBubUojlHz3E9VT2f3h1BhDtm5-rY0Nt0e_2BvJwn8LIHVnC5Fa504G8IUCv0G2D8jGS0qkRX4Bq4T431IWHzkGRSyi59_asPnqXkKDkuFwnE6KcrcJ-hmBNc0DfHivmtrr-oG0cfEw7FoePkNwTij-HEXJI_I1Eg&key=GOOGLE_API_KEY
Walmart Neighborhood Market,"5051 L Street, Omaha",(402) 541-0820,https://www.walmart.com/store/3172-omaha-ne/,"grocery_or_supermarket, department_store, bakery, supermarket, store, food, point_of_interest, establishment",1,3.9,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ087-MHM03o8MreXDIHPFCRJFKVLATovoFbrRH-DRutknta5w7jS3h20CbDVMh6QI082rk_pIfC-RVALLJiec8scd3CrzlIOQUYgu50e1MYo6p2y27UrivhUCkORIkSnE3LuTHB1nP1nAlhu4Wrn604vWDGul0LFERPFW5iyQRqOZi0pxCxVghi-EyxnhisayCnGQnaOGgBJACu4TDZvrBfRaVhGxyuWloELltlgrAcNykSRVjWN1vay9aL3LAgoMwrDKrPynPCR3pqiw1xbbb58uGJ_VMEVbY9juI9W6pi7qukRSvavyu2qmvAGfz4LWZuof-OFEq9dX_ITFuHz-LjZ3rp-Wri9kpGsDFYiiOJNslVYoLpIr4Oi1HhE-XU1wkEbcu7tLUAVuBHAVxWv1NjRtyLreqdsCT5SDhRgeMDsYheCR8bEoMuZMAJxlieXEkAih6OhHF9kCKiHkS_ZZNhXKFs3tqc1LqxgYyYN777YNZqSd89GpCLy0ugyfLyi6fvUma7zlqxF_C1IpUuaIeXPQF0Y7rJJy0w8py5wSOJ2fYfcAO_0_jboit-M5PT_C9_agjusSjEHGUJqU8HCan0emoT3Ghlqvou-i6fzbfc4goVZuN7H-GHhF1CgbeSr0qmHg&key=GOOGLE_API_KEY
FarmHouse Cafe & Bakery,"3461 South 84th Street, Omaha",(402) 393-0640,http://www.farmhousecafe.com/index.html,"cafe, bakery, store, restaurant, food, point_of_interest, establishment",2,4.4,Relaxed restaurant serving up homestyle American food including casseroles & housemade desserts.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ28JiOJeJff9BNcbh50HoaGEsB8-qpGH5YDHEVSpC02mtiT5y82Z6oDvTj-OQ-l-vDJdNZ2qc81dM0HzBkyyZUtySmb0SA4mrp0L85_5838E3DBu5Rx1SQTnzRGB10JTmTz9X1n31nG77929kOHgTn74SflYkjpRnvCf0i7-FTq-kfBou3Oc2uSPemQlf7hkkIGCrtLqCe8Uo5nOfl4O1da7oKBmBPLzmtKcz5ESA2BQqRnOmM-AL5Y9DovBMfUF6qGHC3WKDPzYg93TF6Twt7bsJDFFn4BC4Gb-BlGi7mlxUGgIF9ybpy79lBahm484bTj5JTMdheSryo1JtsFeEOaNQdIZUwTzYeeMCrIJaEUMzS0EupzXHRHlugNvhrwXwP5HU-Vsa3_aCf0Lhw9FhuQaSaNK6r3xeGaeebEZOFe-HBlDSgUU4i7pDoebMV90-A_FwfopDKX4EnVAG0O-H9JaQd2Jv3el-tbLns53yiKKoVlR8MOZTEtNmEuFSu7S58tOmhi27lr2h3nEEbXo_UQ_I30k1DPU-bg9JwyalinSCjZ3TPe_VkwxFvvYpWBz3jcg59XxU1nzfMz5XyovByvr7dwPI3N5vdcke7tbcFqLbe3BVi_jtRG4uyB9R_yfKlpKA&key=GOOGLE_API_KEY
Hy-Vee Grocery Store,"7910 Cass Street, Omaha",(402) 384-8668,https://www.hy-vee.com/stores/detail.aspx?s=122&utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"grocery_or_supermarket, bakery, supermarket, health, store, food, point_of_interest, establishment",2,4.4,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ0jkI7ucNtqenyck9g0OIGe60PPXqOz4VHbBARbqO1gtwaglKVwEGLrxstvSWs_H-VhYJptmrOs0NAMYHazVU5inzxJyXwrk68EQ77QMbpUfLS8rzcXeYxpe6oejSMNqLy-6CKrsTmhG_GQLU8l53lc6Yw9Rbw3FK5Iy5OytYuZ8MoLnylZM6XKKTjWlZ9jLuHzhhjoxilbimZL_paWcRzhjEccm6ZwsRpPlkb4WR_V-WyHOmiGrkyI2QC70cZ22IrqALAxZbkWiVLy3vDKHf1eYxEKtKqLpOF_y5Nl_XpnNKtyuezOqHYbLZUNJ6cPvqJDbSmkflJKAHy8BJbn8GKSjkyj96hhJmcljbH-Dkzog2HFu8XqTYXoagGvs1hVMRUXSLLMgC-c0d1gN-WaAcOihaNRSSqoNaiSbTL_ORYC_rLK32vCuGFP7VYiBkKijWrCNAwpFUKIkFDWv8S79hjhcl4hNZx9rRmYya0OKHU4iCrPeooJp32ajWzUoCFh_N6EnUrdc01tRc_GIWgvR_TQlvjAJAm2zL1WQW_pqLuTCDk3QhOpcIvddyOODmaKv0TPKaWpEKB_KBLHnZ6nsZ-X5TNXei0_QtDvGfmOMZjt69AEBWHFycouX4k27FtcnEVJLw&key=GOOGLE_API_KEY
Olsen Bake Shop,"1708 South 10th Street, Omaha",(402) 341-1145,N/A,"bakery, store, food, point_of_interest, establishment",1,4.8,No description available,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ1HihZi3pn-Ce257b403BR084KjieEX2DAkws01-Va3GBNYovjOgCt60f5jimPU8A1mvshL7oCFufLjwFzyRnGAyBpVrglBXOyH6x6Y_ET42BLnjxWcJ-I5TbL_YBSm0o0185Dr09ri39g7oR29mborG-xm0lqNfBEatjwgPNf8z7QWN8PFqOmwtrbEpycvk51G2L1Ur0SwHs8cO67RScXDnq2YmOr8oJOhf8I2x86tHIwISY7vnNGlgwwRlRioVmyXLf7o3oq64GSXQyqbugAPlZ2xDrYUXvRTozfeqO1iHKRQ9OmnoGj2P0SMVXYUkB-Qv4xKQp8OEiF9872NLZ-UFrkeoq-qUb1SXh_eijLpg-hk8v-cOeR_mLJ2_Y_cdoWvKoFak7lsdsujhOy4dIskT3R4S8dVh4c6owF2bDXpF3UleQfPN6kJFFjaDteYra8PtDqjJiIhfosh0eKL_mvensszZpLmZ65YLb_7dhZrma4RZlcidrOQ-AufNcc1tE1i6x0gSg62wpoERUduMLHMNCXBZfIRX0JjPiJ7-JP0ZyuZp-1dZ2yC_psA4yCfTzhH7xlRW2YB3qmq7kKs9ctJSggYelkYJ-vojQ10XbNNe1A_BDFxC99xw_t_-yX-1VLCLc7d&key=GOOGLE_API_KEY
Panera Bread,"7825 Dodge Street, Omaha",(402) 397-8800,https://www.panerabread.com/en-us/cafe/locations/ne/omaha/7825-dodge-st?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=601202&utm_content=main,"cafe, meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",2,4,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AUy1YQ2rEJdiS5j84NP4RCXZsei8fy-n7kxUWx0n5GULh-P7NC8bct0i8cR0OeZMyP5UPJFY1k573GcHkB3F9iFr5EDhxPdQ2F-mZwYE9EgukeRJ4R--bsmxIJhQwFUZi8lAkyE69iNLukMWbJseIChYU1DIR5UXyy5CaKctaA-sHEj6P-fPMHPtKdCxr5ypT2M2-49JWoTXyDAfr1-TrE3c7N10TuPlf7yOqEt-x9P9FVLU7TwGMhAz4SfTw7xZ6Gp4juV5U57BKasR2Xsa9AeBym1tZdnR5h1VQpn4s_X1c1Jwy2KaPeYTP7wt7JWUOCbvS6qSMvYSOyy5nQLnmnOEjb09xdiraubamUre93RYsvhh8PUtH7ST9ZMiBdon4Db6x8e3GS97b6bd-Weo87JOgmLjkmAYP9uJ28dLtDgOkjeFofrl_hyrk-aIQyNGUjtSkepcoesD1nw5GVuOn13IjtbQDZ-GVy0lBtTBlkkiZlMdS-kkWXc_iDQvCvQz3mdQYMJ-DyqpIteu86BSXfwH1ktWZbAe2JVkYUMo41OHwuFb2ab5whI9PSyDfsFyTXjTlqHOEXVekJ-UPHL-JA3LpqeIB9TY-NPBRZAk1YseozwVW13wjteWUonXvCgdo_lJ&key=GOOGLE_API_KEY
